filename,page_num,global_page,heading,heading_level,excerpt
"27学霸笔记—方剂学.pdf",148,451,"用法","short","用法\n生姜三片，大枣二枚，水煎服\n功用\n化痰息风，健脾祛湿(燥湿化痰，平肝息风)\n主治\n风痰上扰证。眩晕头痛，胸闷呕恶，舌苔白腻，脉弦滑\n特点\n本方为二陈汤去乌梅，加天麻，白术，大枣而成"
"27学霸笔记—方剂学.pdf",148,451,"功用","short","功用\n化痰息风，健脾祛湿(燥湿化痰，平肝息风)\n主治\n风痰上扰证。眩晕头痛，胸闷呕恶，舌苔白腻，脉弦滑\n特点\n本方为二陈汤去乌梅，加天麻，白术，大枣而成\n【君】半夏：燥湿化痰,降逆止呕(治痰);天麻：平肝息风止眩(治风)。合用化痰息风\n【臣】白术：健脾燥湿;茯苓：健脾渗湿。合用治生痰之本。君臣配：加强化痰息风"
"27学霸笔记—方剂学.pdf",148,451,"主治","short","主治\n风痰上扰证。眩晕头痛，胸闷呕恶，舌苔白腻，脉弦滑\n特点\n本方为二陈汤去乌梅，加天麻，白术，大枣而成\n【君】半夏：燥湿化痰,降逆止呕(治痰);天麻：平肝息风止眩(治风)。合用化痰息风\n【臣】白术：健脾燥湿;茯苓：健脾渗湿。合用治生痰之本。君臣配：加强化痰息风\n方解\n【佐】橘红：理气化痰，使气顺痰消"
"27学霸笔记—方剂学.pdf",148,451,"特点","short","特点\n本方为二陈汤去乌梅，加天麻，白术，大枣而成\n【君】半夏：燥湿化痰,降逆止呕(治痰);天麻：平肝息风止眩(治风)。合用化痰息风\n【臣】白术：健脾燥湿;茯苓：健脾渗湿。合用治生痰之本。君臣配：加强化痰息风\n方解\n【佐】橘红：理气化痰，使气顺痰消\n【佐使】甘草：和中健脾,调和诸药；姜、枣：调和脾胃\n配伍特点"
"27学霸笔记—方剂学.pdf",148,451,"方解","short","方解\n【佐】橘红：理气化痰，使气顺痰消\n【佐使】甘草：和中健脾,调和诸药；姜、枣：调和脾胃\n配伍特点\n风痰并治,肝脾并调,标本兼顾,以化痰息风治标为主,健脾祛湿治本为辅\n1.本方出自《医学心悟》。《医学心悟》另有一半夏白术天麻汤，较本方白术减为一钱，且加蔓荆子三钱，\n虽健脾之力不及本方，但有清利头目之功，主治“痰厥头痛，胸膈多痰，动则眩晕”\n2.《脾胃论》也载有半夏白术天麻汤。组成：黄柏、干姜、天麻、苍术、白茯苓、黄芪、泽泻、人参、白术、炒"
"27学霸笔记—方剂学.pdf",148,451,"【佐】橘红：理气化痰，使气顺痰消","marker","【佐】橘红：理气化痰，使气顺痰消\n【佐使】甘草：和中健脾,调和诸药；姜、枣：调和脾胃\n配伍特点\n风痰并治,肝脾并调,标本兼顾,以化痰息风治标为主,健脾祛湿治本为辅\n1.本方出自《医学心悟》。《医学心悟》另有一半夏白术天麻汤，较本方白术减为一钱，且加蔓荆子三钱，\n虽健脾之力不及本方，但有清利头目之功，主治“痰厥头痛，胸膈多痰，动则眩晕”\n2.《脾胃论》也载有半夏白术天麻汤。组成：黄柏、干姜、天麻、苍术、白茯苓、黄芪、泽泻、人参、白术、炒\n曲、半夏汤、大麦、橘皮。用法：上件咀，每服半两，水二盏，煎至一盏，去渣。食前带热服。功用：燥湿"
"27学霸笔记—方剂学.pdf",148,451,"【佐使】甘草：和中健脾,调和诸药；姜、枣：调和脾胃","marker","【佐使】甘草：和中健脾,调和诸药；姜、枣：调和脾胃\n配伍特点\n风痰并治,肝脾并调,标本兼顾,以化痰息风治标为主,健脾祛湿治本为辅\n1.本方出自《医学心悟》。《医学心悟》另有一半夏白术天麻汤，较本方白术减为一钱，且加蔓荆子三钱，\n虽健脾之力不及本方，但有清利头目之功，主治“痰厥头痛，胸膈多痰，动则眩晕”\n2.《脾胃论》也载有半夏白术天麻汤。组成：黄柏、干姜、天麻、苍术、白茯苓、黄芪、泽泻、人参、白术、炒\n曲、半夏汤、大麦、橘皮。用法：上件咀，每服半两，水二盏，煎至一盏，去渣。食前带热服。功用：燥湿\n加减应用"
"27学霸笔记—方剂学.pdf",148,451,"配伍特点","short","配伍特点\n风痰并治,肝脾并调,标本兼顾,以化痰息风治标为主,健脾祛湿治本为辅\n1.本方出自《医学心悟》。《医学心悟》另有一半夏白术天麻汤，较本方白术减为一钱，且加蔓荆子三钱，\n虽健脾之力不及本方，但有清利头目之功，主治“痰厥头痛，胸膈多痰，动则眩晕”\n2.《脾胃论》也载有半夏白术天麻汤。组成：黄柏、干姜、天麻、苍术、白茯苓、黄芪、泽泻、人参、白术、炒\n曲、半夏汤、大麦、橘皮。用法：上件咀，每服半两，水二盏，煎至一盏，去渣。食前带热服。功用：燥湿\n加减应用\n化痰，益气和胃。主治：吐逆食不能停，痰唾稠黏，涌吐不止，眼黑头眩，恶心烦闷，气短促上喘，无力，不"
"27学霸笔记—方剂学.pdf",148,451,"加减应用","short","加减应用\n化痰，益气和胃。主治：吐逆食不能停，痰唾稠黏，涌吐不止，眼黑头眩，恶心烦闷，气短促上喘，无力，不\n欲言，心神颠倒，兀兀不止，目不敢开，如在风云中，头苦痛如裂，身重如山，四肢厥冷，不得安卧\n3.《医学心悟》半夏白术天麻汤与《脾胃论》半夏白术天麻汤均可健脾祛痰。但前者以化痰息风为重，兼健脾\n祛湿,为治风痰上扰之眩晕、头痛之剂；后者以补气健脾燥湿为主,兼化痰息风,为治气虚痰厥头痛之专方\n/451"
"27学霸笔记—方剂学.pdf",149,452,"学霸","short","学霸\n中医考研\n笔记\n定痫丸\n定痫二茯贝天麻，丹麦陈远菖蒲夏。胆星蚕蝎草竹沥，姜汁琥珀与朱砂。涤痰息风热定痫，风热痰蕴痫\n方歌\n证查\n天麻川贝母姜半夏茯苓茯神胆南星石菖蒲全蝎僵蚕琥珀陈皮远志丹参"
"27学霸笔记—方剂学.pdf",149,452,"中医考研","short","中医考研\n笔记\n定痫丸\n定痫二茯贝天麻，丹麦陈远菖蒲夏。胆星蚕蝎草竹沥，姜汁琥珀与朱砂。涤痰息风热定痫，风热痰蕴痫\n方歌\n证查\n天麻川贝母姜半夏茯苓茯神胆南星石菖蒲全蝎僵蚕琥珀陈皮远志丹参\n组成"
"27学霸笔记—方剂学.pdf",149,452,"笔记","short","笔记\n定痫丸\n定痫二茯贝天麻，丹麦陈远菖蒲夏。胆星蚕蝎草竹沥，姜汁琥珀与朱砂。涤痰息风热定痫，风热痰蕴痫\n方歌\n证查\n天麻川贝母姜半夏茯苓茯神胆南星石菖蒲全蝎僵蚕琥珀陈皮远志丹参\n组成\n麦冬（朱砂竹沥姜汁甘草)(君药：十版为竹沥、胆南星,人卫版为竹沥)"
"27学霸笔记—方剂学.pdf",149,452,"定痫丸","short","定痫丸\n定痫二茯贝天麻，丹麦陈远菖蒲夏。胆星蚕蝎草竹沥，姜汁琥珀与朱砂。涤痰息风热定痫，风热痰蕴痫\n方歌\n证查\n天麻川贝母姜半夏茯苓茯神胆南星石菖蒲全蝎僵蚕琥珀陈皮远志丹参\n组成\n麦冬（朱砂竹沥姜汁甘草)(君药：十版为竹沥、胆南星,人卫版为竹沥)\n用法"
"27学霸笔记—方剂学.pdf",149,452,"方歌","short","方歌\n证查\n天麻川贝母姜半夏茯苓茯神胆南星石菖蒲全蝎僵蚕琥珀陈皮远志丹参\n组成\n麦冬（朱砂竹沥姜汁甘草)(君药：十版为竹沥、胆南星,人卫版为竹沥)\n用法\n用竹沥一小碗，姜汁一杯，再用甘草四两熬膏，和药为丸，如弹子大，辰砂为衣，每服一丸\n功用"
"27学霸笔记—方剂学.pdf",149,452,"证查","short","证查\n天麻川贝母姜半夏茯苓茯神胆南星石菖蒲全蝎僵蚕琥珀陈皮远志丹参\n组成\n麦冬（朱砂竹沥姜汁甘草)(君药：十版为竹沥、胆南星,人卫版为竹沥)\n用法\n用竹沥一小碗，姜汁一杯，再用甘草四两熬膏，和药为丸，如弹子大，辰砂为衣，每服一丸\n功用\n涤痰息风,清热定痫"
"27学霸笔记—方剂学.pdf",149,452,"组成","short","组成\n麦冬（朱砂竹沥姜汁甘草)(君药：十版为竹沥、胆南星,人卫版为竹沥)\n用法\n用竹沥一小碗，姜汁一杯，再用甘草四两熬膏，和药为丸，如弹子大，辰砂为衣，每服一丸\n功用\n涤痰息风,清热定痫\n痰热痫证(风痰蕴热之痫证)。忽然发作,眩仆倒地,不省高下，目斜口蜗,甚则抽搐，痰涎直流,或叫喊\n主治"
"27学霸笔记—方剂学.pdf",149,452,"用法","short","用法\n用竹沥一小碗，姜汁一杯，再用甘草四两熬膏，和药为丸，如弹子大，辰砂为衣，每服一丸\n功用\n涤痰息风,清热定痫\n痰热痫证(风痰蕴热之痫证)。忽然发作,眩仆倒地,不省高下，目斜口蜗,甚则抽搐，痰涎直流,或叫喊\n主治\n作畜声，舌苔白腻微黄，脉弦滑。亦可用于癫狂\n1.清热化痰与平肝息风并施，醒神开窍与镇惊安神同用"
"27学霸笔记—方剂学.pdf",149,452,"功用","short","功用\n涤痰息风,清热定痫\n痰热痫证(风痰蕴热之痫证)。忽然发作,眩仆倒地,不省高下，目斜口蜗,甚则抽搐，痰涎直流,或叫喊\n主治\n作畜声，舌苔白腻微黄，脉弦滑。亦可用于癫狂\n1.清热化痰与平肝息风并施，醒神开窍与镇惊安神同用\n配伍特点\n2.集大队化痰药于一方，融息风、止痉、通络药于一体，佐以开窍与宁神,全方药味多而不杂，层次分明"
"27学霸笔记—方剂学.pdf",149,452,"主治","short","主治\n作畜声，舌苔白腻微黄，脉弦滑。亦可用于癫狂\n1.清热化痰与平肝息风并施，醒神开窍与镇惊安神同用\n配伍特点\n2.集大队化痰药于一方，融息风、止痉、通络药于一体，佐以开窍与宁神,全方药味多而不杂，层次分明\n①犬痫，加杏仁；②羊痫，加薄荷；③马痫，加麦冬；④牛痫，加大枣；5猪痫，加黑料豆；6久病频发，加人\n加减应用\n参三钱；既愈后，用河车丸断根"
"27学霸笔记—方剂学.pdf",149,452,"配伍特点","short","配伍特点\n2.集大队化痰药于一方，融息风、止痉、通络药于一体，佐以开窍与宁神,全方药味多而不杂，层次分明\n①犬痫，加杏仁；②羊痫，加薄荷；③马痫，加麦冬；④牛痫，加大枣；5猪痫，加黑料豆；6久病频发，加人\n加减应用\n参三钱；既愈后，用河车丸断根\n本方重在涤痰息风,以治其标，待病情缓解，则须化痰与培本兼顾，并调摄精神，合理饮食，避免过劳，以\n注意事项\n收全功"
"27学霸笔记—方剂学.pdf",149,452,"加减应用","short","加减应用\n参三钱；既愈后，用河车丸断根\n本方重在涤痰息风,以治其标，待病情缓解，则须化痰与培本兼顾，并调摄精神，合理饮食，避免过劳，以\n注意事项\n收全功\n止嗽散\n方歌\n止嗽散桔草白前，紫菀荆陈百部研。止咳化痰兼透表，姜汤调服不用煎"
"27学霸笔记—方剂学.pdf",149,452,"注意事项","short","注意事项\n收全功\n止嗽散\n方歌\n止嗽散桔草白前，紫菀荆陈百部研。止咳化痰兼透表，姜汤调服不用煎\n组成\n桔梗荆芥紫菀百部白前炒甘草陈皮(君药：紫菀、百部)\n用法"
"27学霸笔记—方剂学.pdf",149,452,"收全功","short","收全功\n止嗽散\n方歌\n止嗽散桔草白前，紫菀荆陈百部研。止咳化痰兼透表，姜汤调服不用煎\n组成\n桔梗荆芥紫菀百部白前炒甘草陈皮(君药：紫菀、百部)\n用法\n上为末。每服三钱，食后，临卧开水调下；初感风寒，生姜汤调下"
"27学霸笔记—方剂学.pdf",149,452,"止嗽散","short","止嗽散\n方歌\n止嗽散桔草白前，紫菀荆陈百部研。止咳化痰兼透表，姜汤调服不用煎\n组成\n桔梗荆芥紫菀百部白前炒甘草陈皮(君药：紫菀、百部)\n用法\n上为末。每服三钱，食后，临卧开水调下；初感风寒，生姜汤调下\n功用"
"27学霸笔记—方剂学.pdf",149,452,"方歌","short","方歌\n止嗽散桔草白前，紫菀荆陈百部研。止咳化痰兼透表，姜汤调服不用煎\n组成\n桔梗荆芥紫菀百部白前炒甘草陈皮(君药：紫菀、百部)\n用法\n上为末。每服三钱，食后，临卧开水调下；初感风寒，生姜汤调下\n功用\n止咳化痰,疏风宣肺(宣利肺气,疏风止咳)"
"27学霸笔记—方剂学.pdf",149,452,"组成","short","组成\n桔梗荆芥紫菀百部白前炒甘草陈皮(君药：紫菀、百部)\n用法\n上为末。每服三钱，食后，临卧开水调下；初感风寒，生姜汤调下\n功用\n止咳化痰,疏风宣肺(宣利肺气,疏风止咳)\n主治\n风痰咳嗽或风邪犯肺之咳嗽。咳嗽咽痒，咯痰不爽，或微有恶风发热，舌苔薄白，脉浮缓"
"27学霸笔记—方剂学.pdf",149,452,"用法","short","用法\n上为末。每服三钱，食后，临卧开水调下；初感风寒，生姜汤调下\n功用\n止咳化痰,疏风宣肺(宣利肺气,疏风止咳)\n主治\n风痰咳嗽或风邪犯肺之咳嗽。咳嗽咽痒，咯痰不爽，或微有恶风发热，舌苔薄白，脉浮缓\n【君】紫菀、百部甘苦而微温，专人肺经，为止咳化痰要药，对于新久咳嗽皆宜\n【臣】桔梗苦辛而性平，善于宣肺止咳；白前辛苦微温，长于降气化痰。两者协同，一宣一降,以复肺气之"
"27学霸笔记—方剂学.pdf",149,452,"功用","short","功用\n止咳化痰,疏风宣肺(宣利肺气,疏风止咳)\n主治\n风痰咳嗽或风邪犯肺之咳嗽。咳嗽咽痒，咯痰不爽，或微有恶风发热，舌苔薄白，脉浮缓\n【君】紫菀、百部甘苦而微温，专人肺经，为止咳化痰要药，对于新久咳嗽皆宜\n【臣】桔梗苦辛而性平，善于宣肺止咳；白前辛苦微温，长于降气化痰。两者协同，一宣一降,以复肺气之\n宣降（宣降肺气），合君药则止咳化痰之力尤佳\n【佐】荆芥辛而微温，疏风解表，以祛在表之余邪；陈皮行气化痰"
"27学霸笔记—方剂学.pdf",149,452,"主治","short","主治\n风痰咳嗽或风邪犯肺之咳嗽。咳嗽咽痒，咯痰不爽，或微有恶风发热，舌苔薄白，脉浮缓\n【君】紫菀、百部甘苦而微温，专人肺经，为止咳化痰要药，对于新久咳嗽皆宜\n【臣】桔梗苦辛而性平，善于宣肺止咳；白前辛苦微温，长于降气化痰。两者协同，一宣一降,以复肺气之\n宣降（宣降肺气），合君药则止咳化痰之力尤佳\n【佐】荆芥辛而微温，疏风解表，以祛在表之余邪；陈皮行气化痰\n方解\n【佐使】甘草合桔梗以利咽止咳,兼能调和诸药"
"27学霸笔记—方剂学.pdf",149,452,"【佐】荆芥辛而微温，疏风解表，以祛在表之余邪；陈皮行气化痰","marker","【佐】荆芥辛而微温，疏风解表，以祛在表之余邪；陈皮行气化痰\n方解\n【佐使】甘草合桔梗以利咽止咳,兼能调和诸药\n诸药配伍，肺气得宣，外邪得散，则咳痰咽痒得\n程钟龄制方原意，是以苦辛温润平和之剂，“治诸般咳嗽”，程氏认为，肺为娇脏，用药过散、过温、过寒均\n非所宜，故制此方。诚如《医学心悟》所谓：“本方温润和平，不寒不热，既无攻击过当之虞，大有启门驱\n贼之势。是以客邪易散，肺气安宁。”故对于新久咳嗽，咯痰不爽者，加减运用得宜,均可获效\n温润平和，不寒不热；重在治肺，兼解表邪。温而不燥、润而不腻、散寒不助热、解表不伤正。重在调理"
"27学霸笔记—方剂学.pdf",149,452,"方解","short","方解\n【佐使】甘草合桔梗以利咽止咳,兼能调和诸药\n诸药配伍，肺气得宣，外邪得散，则咳痰咽痒得\n程钟龄制方原意，是以苦辛温润平和之剂，“治诸般咳嗽”，程氏认为，肺为娇脏，用药过散、过温、过寒均\n非所宜，故制此方。诚如《医学心悟》所谓：“本方温润和平，不寒不热，既无攻击过当之虞，大有启门驱\n贼之势。是以客邪易散，肺气安宁。”故对于新久咳嗽，咯痰不爽者，加减运用得宜,均可获效\n温润平和，不寒不热；重在治肺，兼解表邪。温而不燥、润而不腻、散寒不助热、解表不伤正。重在调理\n配伍特点"
"27学霸笔记—方剂学.pdf",149,452,"【佐使】甘草合桔梗以利咽止咳,兼能调和诸药","marker","【佐使】甘草合桔梗以利咽止咳,兼能调和诸药\n诸药配伍，肺气得宣，外邪得散，则咳痰咽痒得\n程钟龄制方原意，是以苦辛温润平和之剂，“治诸般咳嗽”，程氏认为，肺为娇脏，用药过散、过温、过寒均\n非所宜，故制此方。诚如《医学心悟》所谓：“本方温润和平，不寒不热，既无攻击过当之虞，大有启门驱\n贼之势。是以客邪易散，肺气安宁。”故对于新久咳嗽，咯痰不爽者，加减运用得宜,均可获效\n温润平和，不寒不热；重在治肺，兼解表邪。温而不燥、润而不腻、散寒不助热、解表不伤正。重在调理\n配伍特点\n肺气,兼行化痰疏风;温润和平,散寒不助热,解表不伤正"
"27学霸笔记—方剂学.pdf",149,452,"配伍特点","short","配伍特点\n肺气,兼行化痰疏风;温润和平,散寒不助热,解表不伤正\n①若为“外感风寒”表证著者，当“生姜汤调下”以助解表之功。②《医学心悟·咳嗽》条下云：“风寒初\n起，头痛鼻塞，发热恶寒，而咳嗽者，用止散加荆芥、防风、苏叶生姜以散邪.若暑气伤肺，口渴烦心溺\n赤者，其症最重，用止嗽散加黄连、黄芩、花粉以直折其火。若湿气生痰，痰涎稠粘者，用止嗽散加半夏、\n加减应用\n茯苓、桑白皮、生姜、大枣以祛其湿,若燥气焚金，干咳无痰者，用止嗽散加瓜萎、贝母、知母、柏子仁以润\n燥。”③《医学心悟·伤寒兼证》条下，另有一止嗽散，较本方少荆芥，治寒邪伤肺咳嗽。方后云：“风寒初"
"27学霸笔记—方剂学.pdf",149,452,"加减应用","short","加减应用\n茯苓、桑白皮、生姜、大枣以祛其湿,若燥气焚金，干咳无痰者，用止嗽散加瓜萎、贝母、知母、柏子仁以润\n燥。”③《医学心悟·伤寒兼证》条下，另有一止嗽散，较本方少荆芥，治寒邪伤肺咳嗽。方后云：“风寒初\n起加防风、荆芥、紫苏子。”\n注意事项\n阴虚劳嗽或肺热咳嗽者，不宜使用\n452"
"27学霸笔记—方剂学.pdf",149,452,"注意事项","short","注意事项\n阴虚劳嗽或肺热咳嗽者，不宜使用\n452"
"27学霸笔记—方剂学.pdf",149,452,"452","short","452"
"27学霸笔记—方剂学.pdf",150,453,"更多资料","short","更多资料\n扫一扫获取\n第二十六章消导化积剂\n第一节消食化滞剂\n保和丸\n方歌\n保和神曲与山楂，陈夏苓翘子加。曲糊为丸麦汤下，消食和胃食积拿\n组成"
"27学霸笔记—方剂学.pdf",150,453,"扫一扫获取","short","扫一扫获取\n第二十六章消导化积剂\n第一节消食化滞剂\n保和丸\n方歌\n保和神曲与山楂，陈夏苓翘子加。曲糊为丸麦汤下，消食和胃食积拿\n组成\n山楂神曲半夏茯苓陈皮连翘莱子"
"27学霸笔记—方剂学.pdf",150,453,"第二十六章消导化积剂","chapter","第二十六章消导化积剂\n第一节消食化滞剂\n保和丸\n方歌\n保和神曲与山楂，陈夏苓翘子加。曲糊为丸麦汤下，消食和胃食积拿\n组成\n山楂神曲半夏茯苓陈皮连翘莱子\n用法"
"27学霸笔记—方剂学.pdf",150,453,"第一节消食化滞剂","chapter","第一节消食化滞剂\n保和丸\n方歌\n保和神曲与山楂，陈夏苓翘子加。曲糊为丸麦汤下，消食和胃食积拿\n组成\n山楂神曲半夏茯苓陈皮连翘莱子\n用法\n上为末，炊饼丸如梧桐子大，每服七、八十丸，食远白汤下"
"27学霸笔记—方剂学.pdf",150,453,"保和丸","short","保和丸\n方歌\n保和神曲与山楂，陈夏苓翘子加。曲糊为丸麦汤下，消食和胃食积拿\n组成\n山楂神曲半夏茯苓陈皮连翘莱子\n用法\n上为末，炊饼丸如梧桐子大，每服七、八十丸，食远白汤下\n功用"
"27学霸笔记—方剂学.pdf",150,453,"方歌","short","方歌\n保和神曲与山楂，陈夏苓翘子加。曲糊为丸麦汤下，消食和胃食积拿\n组成\n山楂神曲半夏茯苓陈皮连翘莱子\n用法\n上为末，炊饼丸如梧桐子大，每服七、八十丸，食远白汤下\n功用\n消食化滞,理气和胃"
"27学霸笔记—方剂学.pdf",150,453,"组成","short","组成\n山楂神曲半夏茯苓陈皮连翘莱子\n用法\n上为末，炊饼丸如梧桐子大，每服七、八十丸，食远白汤下\n功用\n消食化滞,理气和胃\n主治\n食积证。皖腹痞满胀痛，暖腐吞酸，恶食呕吐，或大便泄泻，舌苔厚腻，脉滑"
"27学霸笔记—方剂学.pdf",150,453,"山楂神曲半夏茯苓陈皮连翘莱子","short","山楂神曲半夏茯苓陈皮连翘莱子\n用法\n上为末，炊饼丸如梧桐子大，每服七、八十丸，食远白汤下\n功用\n消食化滞,理气和胃\n主治\n食积证。皖腹痞满胀痛，暖腐吞酸，恶食呕吐，或大便泄泻，舌苔厚腻，脉滑\n特点"
"27学霸笔记—方剂学.pdf",150,453,"用法","short","用法\n上为末，炊饼丸如梧桐子大，每服七、八十丸，食远白汤下\n功用\n消食化滞,理气和胃\n主治\n食积证。皖腹痞满胀痛，暖腐吞酸，恶食呕吐，或大便泄泻，舌苔厚腻，脉滑\n特点\n一切食积轻证常用方"
"27学霸笔记—方剂学.pdf",150,453,"功用","short","功用\n消食化滞,理气和胃\n主治\n食积证。皖腹痞满胀痛，暖腐吞酸，恶食呕吐，或大便泄泻，舌苔厚腻，脉滑\n特点\n一切食积轻证常用方\n【君】山楂：消一切饮食积滞，善消肉食油腻之积\n【臣】神曲：消食健脾和胃，善消酒食陈腐之积；莱子：下气消食，善消谷面之积"
"27学霸笔记—方剂学.pdf",150,453,"主治","short","主治\n食积证。皖腹痞满胀痛，暖腐吞酸，恶食呕吐，或大便泄泻，舌苔厚腻，脉滑\n特点\n一切食积轻证常用方\n【君】山楂：消一切饮食积滞，善消肉食油腻之积\n【臣】神曲：消食健脾和胃，善消酒食陈腐之积；莱子：下气消食，善消谷面之积\n方解\n【佐】半夏、陈皮：理气化滞,和胃止呕;茯苓：渗湿健脾,和中止泻"
"27学霸笔记—方剂学.pdf",150,453,"特点","short","特点\n一切食积轻证常用方\n【君】山楂：消一切饮食积滞，善消肉食油腻之积\n【臣】神曲：消食健脾和胃，善消酒食陈腐之积；莱子：下气消食，善消谷面之积\n方解\n【佐】半夏、陈皮：理气化滞,和胃止呕;茯苓：渗湿健脾,和中止泻\n连翘：①散结以助消积；②清解食积所生之热\n第四部分"
"27学霸笔记—方剂学.pdf",150,453,"一切食积轻证常用方","short","一切食积轻证常用方\n【君】山楂：消一切饮食积滞，善消肉食油腻之积\n【臣】神曲：消食健脾和胃，善消酒食陈腐之积；莱子：下气消食，善消谷面之积\n方解\n【佐】半夏、陈皮：理气化滞,和胃止呕;茯苓：渗湿健脾,和中止泻\n连翘：①散结以助消积；②清解食积所生之热\n第四部分\n1.消食药祛除食积为主，辅以行气化湿，清热之品（消食之中兼以行气理脾，以消为主)"
"27学霸笔记—方剂学.pdf",150,453,"【君】山楂：消一切饮食积滞，善消肉食油腻之积","marker","【君】山楂：消一切饮食积滞，善消肉食油腻之积\n【臣】神曲：消食健脾和胃，善消酒食陈腐之积；莱子：下气消食，善消谷面之积\n方解\n【佐】半夏、陈皮：理气化滞,和胃止呕;茯苓：渗湿健脾,和中止泻\n连翘：①散结以助消积；②清解食积所生之热\n第四部分\n1.消食药祛除食积为主，辅以行气化湿，清热之品（消食之中兼以行气理脾，以消为主)\n配伍特点"
"27学霸笔记—方剂学.pdf",150,453,"方解","short","方解\n【佐】半夏、陈皮：理气化滞,和胃止呕;茯苓：渗湿健脾,和中止泻\n连翘：①散结以助消积；②清解食积所生之热\n第四部分\n1.消食药祛除食积为主，辅以行气化湿，清热之品（消食之中兼以行气理脾，以消为主)\n配伍特点\n2.山楂、神曲、莱子共用，消食之功全面\n3.全方作用平和，制成丸剂有缓消之意，为和中消导之轻剂"
"27学霸笔记—方剂学.pdf",150,453,"【佐】半夏、陈皮：理气化滞,和胃止呕;茯苓：渗湿健脾,和中止泻","marker","【佐】半夏、陈皮：理气化滞,和胃止呕;茯苓：渗湿健脾,和中止泻\n连翘：①散结以助消积；②清解食积所生之热\n第四部分\n1.消食药祛除食积为主，辅以行气化湿，清热之品（消食之中兼以行气理脾，以消为主)\n配伍特点\n2.山楂、神曲、莱子共用，消食之功全面\n3.全方作用平和，制成丸剂有缓消之意，为和中消导之轻剂\n食积兼脾虚，小儿食积,加白术,余药用量减轻(大安丸)。若食积较重者，可加积实、槟榔；苔黄脉数者，"
"27学霸笔记—方剂学.pdf",150,453,"第四部分","short","第四部分\n1.消食药祛除食积为主，辅以行气化湿，清热之品（消食之中兼以行气理脾，以消为主)\n配伍特点\n2.山楂、神曲、莱子共用，消食之功全面\n3.全方作用平和，制成丸剂有缓消之意，为和中消导之轻剂\n食积兼脾虚，小儿食积,加白术,余药用量减轻(大安丸)。若食积较重者，可加积实、槟榔；苔黄脉数者，\n加减应用\n可加黄连、黄芩；大便秘结者，可加大黄"
"27学霸笔记—方剂学.pdf",150,453,"配伍特点","short","配伍特点\n2.山楂、神曲、莱子共用，消食之功全面\n3.全方作用平和，制成丸剂有缓消之意，为和中消导之轻剂\n食积兼脾虚，小儿食积,加白术,余药用量减轻(大安丸)。若食积较重者，可加积实、槟榔；苔黄脉数者，\n加减应用\n可加黄连、黄芩；大便秘结者，可加大黄\n注意事项\n①治标之剂，不宜久服；②脾虚食滞者不宜"
"27学霸笔记—方剂学.pdf",150,453,"加减应用","short","加减应用\n可加黄连、黄芩；大便秘结者，可加大黄\n注意事项\n①治标之剂，不宜久服；②脾虚食滞者不宜\n积实导滞丸\n方歌\n积实导滞用大黄,芩连曲术茯苓襄。泽泻蒸饼糊丸服,湿热积滞力能攘\n组成"
"27学霸笔记—方剂学.pdf",150,453,"注意事项","short","注意事项\n①治标之剂，不宜久服；②脾虚食滞者不宜\n积实导滞丸\n方歌\n积实导滞用大黄,芩连曲术茯苓襄。泽泻蒸饼糊丸服,湿热积滞力能攘\n组成\n大黄积实神曲茯苓黄芩黄连白术泽泻(君药：大黄)\n用法"
"27学霸笔记—方剂学.pdf",150,453,"积实导滞丸","short","积实导滞丸\n方歌\n积实导滞用大黄,芩连曲术茯苓襄。泽泻蒸饼糊丸服,湿热积滞力能攘\n组成\n大黄积实神曲茯苓黄芩黄连白术泽泻(君药：大黄)\n用法\n上为细末，汤浸蒸饼为丸,如梧桐子大,每服五十丸至七十丸,温水送下，食远，量虚实加减之\n功用"
"27学霸笔记—方剂学.pdf",150,453,"方歌","short","方歌\n积实导滞用大黄,芩连曲术茯苓襄。泽泻蒸饼糊丸服,湿热积滞力能攘\n组成\n大黄积实神曲茯苓黄芩黄连白术泽泻(君药：大黄)\n用法\n上为细末，汤浸蒸饼为丸,如梧桐子大,每服五十丸至七十丸,温水送下，食远，量虚实加减之\n功用\n消食导滞，清热祛湿"
"27学霸笔记—方剂学.pdf",150,453,"组成","short","组成\n大黄积实神曲茯苓黄芩黄连白术泽泻(君药：大黄)\n用法\n上为细末，汤浸蒸饼为丸,如梧桐子大,每服五十丸至七十丸,温水送下，食远，量虚实加减之\n功用\n消食导滞，清热祛湿\n主治\n湿热食积证。皖腹胀痛，下痢泄泻，或大便秘结，小便短赤，舌苔黄腻，脉沉有力"
"27学霸笔记—方剂学.pdf",150,453,"用法","short","用法\n上为细末，汤浸蒸饼为丸,如梧桐子大,每服五十丸至七十丸,温水送下，食远，量虚实加减之\n功用\n消食导滞，清热祛湿\n主治\n湿热食积证。皖腹胀痛，下痢泄泻，或大便秘结，小便短赤，舌苔黄腻，脉沉有力\n体现通因通用之法，本证系由饮食积滞内停，生湿蕴热，或素有湿热，复与食积互结胃肠所致。（即湿热\n特点"
